-14.75355	-28.62862	185.5
-14.45176193	-27.47101379	185.5
-13.92743285	-26.29375862	185.5
-13.39974409	-25.1180057	185.5
-12.86841971	-23.94389119	185.5
-12.33330891	-22.77149787	185.5
-11.7937557	-21.60114223	185.5
-11.24977963	-20.43283586	185.5
-10.70137707	-19.26660068	185.5
-10.14861168	-18.10242707	185.5
-9.59135054	-16.94039879	185.5
-9.029558461	-15.78055426	185.5
-8.463286205	-14.62289045	185.5
-7.89252839	-13.4674316	185.5
-7.31729151	-12.31419603	185.5
-6.737645701	-11.16317016	185.5
-6.153668331	-10.01433586	185.5
-5.565376521	-8.867704887	185.5
-4.972783315	-7.723290999	185.5
-4.375961479	-6.581076641	185.5
-3.775025309	-5.441021484	185.5
-3.170098838	-4.303078556	185.5
-2.5613149	-3.167194597	185.5
-1.948813969	-2.033310577	185.5
-1.332734048	-0.901367122	185.5
-0.713196232	0.228687493	185.5
-0.090319255	1.356905066	185.5
0.535780486	2.483337404	185.5
1.165000023	3.608030042	185.5
1.797258828	4.731016953	185.5
2.432472191	5.85233531	185.5
3.070476609	6.97206803	185.5
3.711008142	8.090357131	185.5
4.353794285	9.20735188	185.5
4.998548288	10.32321195	185.5
5.644977657	11.43810235	185.5
6.292780074	12.55219555	185.5
6.941639474	13.66567351	185.5
7.591201421	14.77874181	185.5
8.241103294	15.89161168	185.5
8.890978938	17.00449687	185.5
9.540430724	18.11762943	185.5
10.188887	19.23134219	185.5
10.83619542	20.34572247	185.5
11.48164934	21.46117772	185.5
12.12479421	22.57796587	185.5
12.7652568	23.69629451	185.5
13.40204543	24.816718	185.5
14.0332559	25.94029325	185.5
14.65852761	27.06718349	185.5
15.04955994	26.91401286	185.5
14.47183256	25.76202375	185.5
13.88882926	24.61269549	185.5
13.30073432	23.46596405	185.5
12.70727262	22.32200089	185.5
12.10847723	21.18082021	185.5
11.50506393	20.04207439	185.5
10.89756886	18.90550053	185.5
10.28660776	17.77078601	185.5
9.672286693	16.63788692	185.5
9.055082845	15.50655565	185.5
8.435383104	14.37658953	185.5
7.813527355	13.24780842	185.5
7.189898736	12.12000575	185.5
6.564795439	10.99301975	185.5
5.938434752	9.866732067	185.5
5.311097164	8.740988194	185.5
4.683092533	7.615616279	185.5
4.054698364	6.490461823	185.5
3.42609924	5.365421855	185.5
2.797479239	4.240393551	185.5
2.16909797	3.115231894	185.5
1.541271937	1.989760346	185.5
0.9143227	0.863800164	185.5
0.288506782	-0.262790294	185.5
-0.335967108	-1.390125171	185.5
-0.958898666	-2.518312997	185.5
-1.580097559	-3.647455756	185.5
-2.199431275	-4.77762262	185.5
-2.816779648	-5.908875166	185.5
-3.432029195	-7.041270542	185.5
-4.045089796	-8.174852456	185.5
-4.655870699	-9.309664289	185.5
-5.264288028	-10.44574506	185.5
-5.870226151	-11.58315004	185.5
-6.473586902	-12.72192433	185.5
-7.074319052	-13.86208744	185.5
-7.672376755	-15.00365566	185.5
-8.267730845	-16.1466362	185.5
-8.860297443	-17.29106435	185.5
-9.450022274	-18.43695943	185.5
-10.03690564	-19.58431241	185.5
-10.62090944	-20.73313375	185.5
-11.20200738	-21.88342766	185.5
-11.78025327	-23.03515798	185.5
-12.35583611	-24.18822147	185.5
-12.9281633	-25.34290413	185.5
-13.49704958	-26.49928601	185.5
-14.06208523	-27.65755391	185.5
-14.75355	-28.62862	185.5
-15.74013	-27.86611	178.5
-15.42916206	-26.72012933	178.5
-14.89718655	-25.55787976	178.5
-14.35987728	-24.39808655	178.5
-13.81711579	-23.24083495	178.5
-13.26862496	-22.08628828	178.5
-12.71367017	-20.9348349	178.5
-12.15224346	-19.78652307	178.5
-11.58453142	-18.64130559	178.5
-11.01038098	-17.49930252	178.5
-10.42978287	-16.36056385	178.5
-9.842801785	-15.22510223	178.5
-9.249404398	-14.09298063	178.5
-8.649595292	-12.96424291	178.5
-8.043385567	-11.83892981	178.5
-7.430860076	-10.71704191	178.5
-6.812085657	-9.598588436	178.5
-6.187126779	-8.483578821	178.5
-5.556047628	-7.372021719	178.5
-4.918908806	-6.263926834	178.5
-4.275779428	-5.159298014	178.5
-3.626758427	-4.058120415	178.5
-2.971991265	-2.96034971	178.5
-2.311645721	-1.865925428	178.5
-1.645869855	-0.774796027	178.5
-0.97476484	0.313063809	178.5
-0.298416939	1.397671832	178.5
0.383089708	2.479045875	178.5
1.069680852	3.557198827	178.5
1.7613025	4.632131717	178.5
2.457896699	5.703848951	178.5
3.159331422	6.772404437	178.5
3.865380952	7.837916434	178.5
4.575814124	8.900510754	178.5
5.2903971	9.960318934	178.5
6.00889722	11.01747549	178.5
6.731085458	12.07211608	178.5
7.456708894	13.12439621	178.5
8.185527895	14.17446567	178.5
8.917270258	15.22250018	178.5
9.651669052	16.26867501	178.5
10.38844611	17.3131764	178.5
11.12726659	18.35623344	178.5
11.86803124	19.39791069	178.5
12.61021709	20.43857595	178.5
13.35368865	21.47832305	178.5
14.09791381	22.51753078	178.5
14.84301604	23.5561099	178.5
15.58628115	24.59600459	178.5
16.32793169	25.63705123	178.5
16.75991011	25.52203846	178.5
16.07742944	24.44127951	178.5
15.39402356	23.36110344	178.5
14.7094493	22.28166742	178.5
14.02264476	21.20364953	178.5
13.33351468	20.1271164	178.5
12.64274668	19.05163355	178.5
11.95035188	17.97719722	178.5
11.256872	16.90346088	178.5
10.56248647	15.83030998	178.5
9.867460375	14.75757382	178.5
9.17206308	13.68507824	178.5
8.476564523	12.61264832	178.5
7.781187063	11.54013988	178.5
7.086133609	10.46742144	178.5
6.391619351	9.394353835	178.5
5.697876059	8.320787662	178.5
5.005154216	7.24656214	178.5
4.313665431	6.171542495	178.5
3.623544251	5.095644406	178.5
2.934922085	4.018786295	178.5
2.248018316	2.940831293	178.5
1.563124594	1.861598129	178.5
0.88053563	0.780905858	178.5
0.200504885	-0.301397955	178.5
-0.476767379	-1.385430017	178.5
-1.15107797	-2.47130677	178.5
-1.822239717	-3.559132535	178.5
-2.49013921	-4.648964261	178.5
-3.154677186	-5.740848928	178.5
-3.815758475	-6.834829876	178.5
-4.473281288	-7.930953246	178.5
-5.127136635	-9.029268233	178.5
-5.777234896	-10.12981119	178.5
-6.423495471	-11.23261207	178.5
-7.065837422	-12.33769996	178.5
-7.704194922	-13.44509423	178.5
-8.338487083	-14.55482204	178.5
-8.968680844	-15.66688234	178.5
-9.594708836	-16.78129303	178.5
-10.21649788	-17.89807437	178.5
-10.83408199	-19.01718661	178.5
-11.44747995	-20.1385987	178.5
-12.05651415	-21.26238674	178.5
-12.66131541	-22.38845857	178.5
-13.26203641	-23.51671238	178.5
-13.85802653	-24.64747194	178.5
-14.44915183	-25.7807824	178.5
-15.0344989	-26.91708726	178.5
-15.74013	-27.86611	178.5
-16.7284	-27.10528	171.5
-16.40598169	-25.96748008	171.5
-15.86504308	-24.81692185	171.5
-15.31698277	-23.6697392	171.5
-14.76181275	-22.52598057	171.5
-14.19904625	-21.3859411	171.5
-13.62780898	-20.25012278	171.5
-13.04830501	-19.11849954	171.5
-12.46050903	-17.99116136	171.5
-11.86436413	-16.86821575	171.5
-11.25992474	-15.7497129	171.5
-10.6472123	-14.63572051	171.5
-10.02626841	-13.52629533	171.5
-9.397014401	-12.42156248	171.5
-8.759419224	-11.32162264	171.5
-8.113569588	-10.22650907	171.5
-7.459586272	-9.136233258	171.5
-6.797516425	-8.050848964	171.5
-6.127410284	-6.970407693	171.5
-5.449343524	-5.894944465	171.5
-4.763409608	-4.824481736	171.5
-4.069709547	-3.75903528	171.5
-3.368366137	-2.69860446	171.5
-2.659511999	-1.643179387	171.5
-1.943265765	-0.592756747	171.5
-1.219703635	0.452639965	171.5
-0.488893781	1.492982918	171.5
0.249102336	2.528240503	171.5
0.99422078	3.558383754	171.5
1.746387761	4.583391798	171.5
2.505538508	5.603238306	171.5
3.271544301	6.617946204	171.5
4.044199709	7.627600079	171.5
4.823290326	8.632296771	171.5
5.608605041	9.632136125	171.5
